Ngày giao dịch,Mã sản phẩm,Danh mục sản phẩm,Số lượng bán,Giá bán,Doanh thu
2023-06-27,SP00420,Đầm,5,1446674,7233370
2023-10-31,SP00140,Túi xách,8,1461694,11693552
2023-07-16,SP00164,Mũ,1,186996,186996
2023-03-10,SP00240,Túi xách,1,1287810,1287810
2023-02-21,SP00043,Đầm,7,731510,5120570
2023-11-01,SP00300,Quần,9,750988,6758892
2023-09-04,SP00005,Mũ,5,1454940,7274700
2023-05-13,SP00460,Váy,6,1026151,6156906
2023-12-13,SP00189,Túi xách,2,1052879,2105758
2023-05-02,SP00285,Giày,2,430834,861668
2023-07-17,SP00357,Quần,8,996476,7971808
2023-09-27,SP00241,Quần,1,255585,255585
2023-12-29,SP00239,Phụ kiện,3,363991,1091973
2023-08-29,SP00341,Đầm,2,1134982,2269964
2023-02-20,SP00157,Mũ,9,1772051,15948459
2023-10-22,SP00141,Giày,1,1677170,1677170
2023-02-10,SP00362,Mũ,1,777530,777530
2023-08-02,SP00374,Váy,9,497135,4474215
2023-05-27,SP00321,Đầm,4,1901627,7606508
2023-10-09,SP00298,Giày,1,1360420,1360420
2023-04-09,SP00011,Váy,10,383208,3832080
2023-06-25,SP00057,Phụ kiện,7,670243,4691701
2023-03-01,SP00204,Mũ,1,950938,950938
2023-01-03,SP00455,Túi xách,4,1922088,7688352
2023-05-22,SP00372,Túi xách,3,675017,2025051
2023-09-21,SP00200,Phụ kiện,9,1724236,15518124
2023-02-10,SP00218,Quần,10,157867,1578670
2023-02-14,SP00242,Phụ kiện,7,358347,2508429
2023-08-25,SP00107,Túi xách,6,1541015,9246090
2023-02-16,SP00450,Giày,5,1176204,5881020
2023-07-16,SP00298,Đầm,10,1731676,17316760
2023-02-01,SP00027,Giày,5,998874,4994370
2023-06-15,SP00172,Váy,9,1273438,11460942
2023-11-26,SP00016,Giày,6,1113416,6680496
2023-01-17,SP00217,Quần,5,1820274,9101370
2023-03-12,SP00243,Đầm,2,1066243,2132486
2023-06-17,SP00373,Giày,2,536000,1072000
2023-03-02,SP00278,Đầm,10,1354047,13540470
2023-11-22,SP00482,Đầm,10,641079,6410790
2023-02-27,SP00332,Phụ kiện,4,1320335,5281340
2023-10-05,SP00082,Phụ kiện,7,846780,5927460
2023-12-09,SP00043,Phụ kiện,6,1175188,7051128
2023-03-18,SP00500,Phụ kiện,6,958380,5750280
2023-10-24,SP00376,Quần,10,1487526,14875260
2023-12-25,SP00249,Mũ,3,1271853,3815559
2023-08-24,SP00004,Giày,2,286541,573082
2023-09-06,SP00272,Giày,3,1001716,3005148
2023-07-17,SP00056,Mũ,9,1300711,11706399
2023-06-07,SP00011,Váy,9,1067757,9609813
2023-11-24,SP00294,Quần,4,1620651,6482604
2023-03-15,SP00338,Váy,3,1025076,3075228
2023-10-25,SP00175,Túi xách,5,429438,2147190
2023-01-20,SP00158,Giày,6,1905583,11433498
2023-09-15,SP00324,Túi xách,8,792527,6340216
2023-03-04,SP00433,Mũ,1,1848126,1848126
2023-01-14,SP00180,Quần,5,1267334,6336670
2023-02-26,SP00379,Váy,5,735556,3677780
2023-06-27,SP00342,Áo,3,762629,2287887
2023-07-08,SP00483,Đầm,10,1246772,12467720
2023-12-30,SP00399,Áo,2,989883,1979766
2023-05-14,SP00435,Túi xách,5,922665,4613325
2023-06-04,SP00168,Giày,6,1805743,10834458
2023-11-19,SP00404,Váy,5,648853,3244265
2023-11-02,SP00202,Váy,8,431616,3452928
2023-06-03,SP00344,Phụ kiện,1,1525497,1525497
2023-02-24,SP00432,Giày,2,1029936,2059872
2023-10-27,SP00052,Giày,9,1904529,17140761
2023-07-21,SP00207,Áo,8,1051850,8414800
2023-01-04,SP00439,Váy,2,1110481,2220962
2023-05-06,SP00135,Mũ,6,517185,3103110
2023-11-06,SP00010,Phụ kiện,8,354798,2838384
2023-07-02,SP00396,Quần,9,1330357,11973213
2023-03-30,SP00447,Mũ,1,249585,249585
2023-03-23,SP00300,Phụ kiện,9,1552122,13969098
2023-07-08,SP00077,Áo,5,1595397,7976985
2023-02-25,SP00047,Áo,6,1444643,8667858
2023-07-17,SP00497,Phụ kiện,8,1749278,13994224
2023-06-03,SP00164,Áo,9,1302072,11718648
2023-04-01,SP00293,Áo,7,1935750,13550250
2023-09-08,SP00251,Túi xách,3,1981889,5945667
2023-06-07,SP00001,Váy,9,1794683,16152147
2023-12-28,SP00428,Mũ,2,778714,1557428
2023-08-08,SP00203,Túi xách,8,225492,1803936
2023-08-27,SP00141,Quần,5,343352,1716760
2023-04-08,SP00264,Quần,6,1957058,11742348
2023-03-14,SP00475,Mũ,1,745225,745225
2023-12-27,SP00147,Váy,3,1049831,3149493
2023-04-14,SP00100,Đầm,2,1493507,2987014
2023-09-28,SP00318,Quần,4,1539491,6157964
2023-11-08,SP00189,Quần,1,518733,518733
2023-06-02,SP00291,Váy,6,152036,912216
2023-01-17,SP00383,Túi xách,6,911387,5468322
2023-05-09,SP00179,Phụ kiện,10,1346200,13462000
2023-03-31,SP00201,Phụ kiện,6,1422727,8536362
2023-09-16,SP00217,Quần,10,1319816,13198160
2023-04-30,SP00169,Váy,5,879547,4397735
2023-02-15,SP00171,Quần,4,100621,402484
2023-09-03,SP00290,Phụ kiện,1,632147,632147
2023-03-20,SP00289,Đầm,10,159255,1592550
2023-10-06,SP00323,Quần,8,1225110,9800880
2023-07-05,SP00409,Đầm,7,1225523,8578661
2023-08-31,SP00296,Túi xách,10,834355,8343550
2023-06-19,SP00168,Quần,3,1113030,3339090
2023-09-11,SP00356,Đầm,2,423329,846658
2023-10-29,SP00092,Áo,9,1018707,9168363
2023-11-10,SP00115,Phụ kiện,1,143284,143284
2023-03-20,SP00286,Đầm,2,1821930,3643860
2023-04-13,SP00488,Giày,3,230676,692028
2023-06-19,SP00216,Giày,1,730982,730982
2023-07-14,SP00017,Quần,8,1799082,14392656
2023-02-14,SP00251,Đầm,10,1787031,17870310
2023-08-13,SP00123,Áo,7,1944418,13610926
2023-08-18,SP00466,Túi xách,1,1203289,1203289
2023-06-09,SP00016,Đầm,2,839240,1678480
2023-10-17,SP00315,Giày,3,1939242,5817726
2023-11-10,SP00291,Váy,4,1474341,5897364
2023-11-03,SP00139,Quần,5,1664778,8323890
2023-06-01,SP00496,Áo,3,862523,2587569
2023-07-15,SP00359,Quần,10,1721988,17219880
2023-03-24,SP00283,Đầm,10,1289242,12892420
2023-07-01,SP00070,Váy,4,1979463,7917852
2023-01-31,SP00186,Túi xách,4,920459,3681836
2023-10-13,SP00500,Đầm,3,1821372,5464116
2023-11-22,SP00236,Quần,8,247912,1983296
2023-12-21,SP00165,Áo,5,415625,2078125
2023-08-16,SP00074,Giày,3,340847,1022541
2023-08-18,SP00345,Áo,2,437055,874110
2023-12-17,SP00074,Quần,4,1623661,6494644
2023-06-02,SP00004,Đầm,6,1648078,9888468
2023-07-11,SP00426,Mũ,5,1790010,8950050
2023-09-08,SP00228,Váy,7,1241053,8687371
2023-11-17,SP00119,Túi xách,2,1070780,2141560
2023-06-07,SP00019,Túi xách,3,1670896,5012688
2023-08-03,SP00297,Túi xách,4,118891,475564
2023-04-17,SP00390,Váy,6,286832,1720992
2023-02-27,SP00082,Áo,2,279971,559942
2023-02-23,SP00138,Túi xách,10,554549,5545490
2023-04-12,SP00475,Váy,6,833968,5003808
2023-07-08,SP00035,Giày,7,1049688,7347816
2023-05-02,SP00222,Đầm,3,1533012,4599036
2023-06-16,SP00150,Giày,9,1052889,9476001
2023-11-16,SP00201,Phụ kiện,6,1176717,7060302
2023-07-14,SP00114,Túi xách,1,1271295,1271295
2023-12-05,SP00343,Quần,7,431283,3018981
2023-06-07,SP00193,Mũ,8,569091,4552728
2023-09-29,SP00434,Mũ,7,1886044,13202308
2023-11-23,SP00035,Quần,2,1990061,3980122
2023-06-24,SP00449,Túi xách,2,1972116,3944232
2023-02-15,SP00171,Váy,1,795243,795243
2023-12-31,SP00362,Giày,2,576629,1153258
2023-10-09,SP00050,Phụ kiện,2,1152942,2305884
2023-02-16,SP00167,Giày,10,747792,7477920
2023-04-15,SP00068,Áo,9,1371940,12347460
2023-04-30,SP00115,Váy,4,1693994,6775976
2023-12-07,SP00423,Phụ kiện,8,883594,7068752
2023-08-04,SP00488,Váy,5,1362231,6811155
2023-11-24,SP00251,Áo,2,999614,1999228
2023-08-27,SP00058,Áo,7,1596728,11177096
2023-08-24,SP00030,Túi xách,10,1133805,11338050
2023-09-30,SP00399,Đầm,6,263499,1580994
2023-10-13,SP00218,Quần,2,1499998,2999996
2023-10-17,SP00488,Áo,4,963669,3854676
2023-06-01,SP00078,Váy,2,682075,1364150
2023-07-05,SP00499,Váy,9,1138966,10250694
2023-11-09,SP00212,Túi xách,10,1932591,19325910
2023-11-19,SP00184,Đầm,9,341351,3072159
2023-04-13,SP00039,Áo,10,615134,6151340
2023-04-09,SP00151,Đầm,5,243817,1219085
2023-09-25,SP00032,Đầm,5,478925,2394625
2023-12-06,SP00214,Túi xách,4,1035815,4143260
2023-06-16,SP00307,Phụ kiện,6,1850666,11103996
2023-09-28,SP00230,Giày,2,1756437,3512874
2023-02-12,SP00259,Túi xách,5,1418925,7094625
2023-06-27,SP00262,Đầm,8,738346,5906768
2023-05-01,SP00492,Áo,7,270997,1896979
2023-04-18,SP00071,Áo,1,1352596,1352596
2023-02-14,SP00003,Váy,10,1893057,18930570
2023-01-28,SP00484,Mũ,4,131133,524532
2023-08-14,SP00225,Phụ kiện,7,1678062,11746434
2023-10-14,SP00105,Đầm,10,1768656,17686560
2023-02-05,SP00490,Mũ,10,1024045,10240450
2023-03-09,SP00455,Quần,2,256029,512058
2023-05-11,SP00076,Quần,6,1424633,8547798
2023-10-26,SP00368,Áo,2,1750704,3501408
2023-05-03,SP00196,Mũ,10,423115,4231150
2023-09-05,SP00359,Túi xách,4,1143785,4575140
2023-05-27,SP00061,Mũ,4,1235547,4942188
2023-11-05,SP00036,Giày,3,1790748,5372244
2023-10-17,SP00360,Mũ,2,1929953,3859906
2023-10-15,SP00466,Đầm,4,1492780,5971120
2023-10-25,SP00261,Quần,8,1324156,10593248
2023-12-30,SP00101,Phụ kiện,7,1213436,8494052
2023-01-04,SP00457,Giày,9,1181228,10631052
2023-08-01,SP00048,Giày,3,933113,2799339
2023-08-08,SP00132,Túi xách,7,657992,4605944
2023-02-01,SP00064,Mũ,10,1668153,16681530
2023-04-28,SP00486,Váy,6,1853146,11118876
2023-03-23,SP00348,Quần,9,1157936,10421424
2023-02-10,SP00077,Quần,6,1022299,6133794
2023-03-26,SP00193,Mũ,2,967605,1935210
2023-02-21,SP00238,Giày,2,1973444,3946888
2023-05-13,SP00477,Túi xách,2,1248314,2496628
2023-06-10,SP00151,Đầm,1,273313,273313
2023-03-17,SP00322,Váy,5,1363389,6816945
2023-01-09,SP00256,Mũ,1,139525,139525
2023-08-15,SP00498,Phụ kiện,7,910792,6375544
2023-12-30,SP00360,Mũ,9,850729,7656561
2023-08-19,SP00195,Áo,7,191298,1339086
2023-08-14,SP00428,Đầm,1,1095544,1095544
2023-06-21,SP00337,Mũ,3,803782,2411346
2023-01-28,SP00189,Túi xách,8,1436314,11490512
2023-09-19,SP00076,Phụ kiện,7,346486,2425402
2023-07-22,SP00096,Giày,2,280796,561592
2023-04-13,SP00263,Mũ,9,1570542,14134878
2023-09-29,SP00261,Đầm,1,1029798,1029798
2023-02-22,SP00208,Giày,9,1717132,15454188
2023-11-10,SP00235,Túi xách,2,1245982,2491964
2023-11-09,SP00085,Váy,10,1685060,16850600
2023-07-06,SP00122,Váy,1,1308810,1308810
2023-04-27,SP00454,Túi xách,10,1075037,10750370
2023-12-28,SP00412,Mũ,7,1328125,9296875
2023-01-06,SP00188,Váy,1,1502566,1502566
2023-10-29,SP00228,Túi xách,2,1034372,2068744
2023-02-07,SP00486,Váy,3,1403596,4210788
2023-06-05,SP00453,Quần,1,1971367,1971367
2023-06-30,SP00419,Quần,4,895781,3583124
2023-08-27,SP00051,Váy,9,1664532,14980788
2023-12-21,SP00242,Váy,10,1309657,13096570
2023-04-17,SP00213,Phụ kiện,9,1615146,14536314
2023-12-11,SP00229,Túi xách,9,1209703,10887327
2023-04-04,SP00167,Mũ,4,1522744,6090976
2023-05-12,SP00115,Váy,5,1968539,9842695
2023-11-09,SP00057,Đầm,7,1858069,13006483
2023-10-25,SP00257,Mũ,6,766377,4598262
2023-06-29,SP00201,Váy,8,969713,7757704
2023-04-30,SP00151,Phụ kiện,3,1307099,3921297
2023-02-19,SP00390,Giày,7,1198273,8387911
2023-01-12,SP00327,Phụ kiện,8,1625747,13005976
2023-10-04,SP00178,Áo,6,1184273,7105638
2023-05-06,SP00070,Phụ kiện,8,719105,5752840
2023-09-08,SP00133,Quần,4,314770,1259080
2023-04-26,SP00148,Váy,6,1040354,6242124
2023-04-09,SP00032,Phụ kiện,2,1704577,3409154
2023-02-15,SP00047,Đầm,6,794271,4765626
2023-11-23,SP00137,Giày,4,358356,1433424
2023-01-23,SP00062,Mũ,8,883058,7064464
2023-06-24,SP00102,Túi xách,6,1991904,11951424
2023-01-21,SP00296,Áo,4,844438,3377752
2023-02-06,SP00355,Váy,8,1934875,15479000
2023-02-15,SP00205,Túi xách,4,1023809,4095236
2023-07-14,SP00180,Quần,6,748317,4489902
2023-04-14,SP00056,Đầm,7,111558,780906
2023-04-17,SP00425,Đầm,4,1845534,7382136
2023-08-13,SP00278,Mũ,10,1252831,12528310
2023-08-03,SP00377,Quần,1,1963415,1963415
2023-12-06,SP00283,Váy,2,1211096,2422192
2023-04-21,SP00312,Váy,1,631061,631061
2023-07-17,SP00219,Giày,6,1083256,6499536
2023-10-22,SP00054,Quần,5,632710,3163550
2023-03-09,SP00182,Váy,9,1478895,13310055
2023-04-15,SP00442,Giày,10,1132248,11322480
2023-05-08,SP00466,Quần,2,450977,901954
2023-12-23,SP00392,Áo,9,134611,1211499
2023-06-20,SP00062,Váy,4,1516463,6065852
2023-11-07,SP00211,Áo,3,1547197,4641591
2023-07-15,SP00058,Túi xách,2,968434,1936868
2023-04-04,SP00452,Váy,3,1250834,3752502
2023-02-06,SP00311,Quần,5,275853,1379265
2023-09-05,SP00115,Váy,9,1095411,9858699
2023-10-04,SP00238,Giày,4,768917,3075668
2023-09-25,SP00160,Mũ,2,142701,285402
2023-04-16,SP00292,Giày,1,1530409,1530409
2023-06-18,SP00292,Túi xách,2,743874,1487748
2023-01-17,SP00186,Phụ kiện,8,1181516,9452128
2023-02-03,SP00209,Đầm,2,1278426,2556852
2023-04-04,SP00239,Túi xách,2,1468771,2937542
2023-05-19,SP00079,Giày,2,1087431,2174862
2023-02-23,SP00457,Quần,2,700404,1400808
2023-11-05,SP00389,Váy,5,330846,1654230
2023-09-02,SP00152,Váy,4,752799,3011196
2023-12-31,SP00445,Phụ kiện,3,1644922,4934766
2023-05-10,SP00309,Quần,3,1765866,5297598
2023-01-30,SP00371,Váy,3,844616,2533848
2023-08-05,SP00373,Áo,1,1632855,1632855
2023-07-06,SP00320,Quần,9,493282,4439538
2023-08-02,SP00347,Áo,5,167888,839440
2023-01-10,SP00332,Mũ,10,1308886,13088860
2023-06-06,SP00490,Giày,3,1026414,3079242
2023-10-04,SP00095,Túi xách,2,1218028,2436056
2023-11-20,SP00058,Giày,8,131368,1050944
2023-11-10,SP00017,Phụ kiện,4,615325,2461300
2023-08-22,SP00417,Túi xách,8,1839167,14713336
2023-03-16,SP00449,Giày,7,1549142,10843994
2023-12-19,SP00234,Đầm,3,371771,1115313
2023-06-13,SP00298,Túi xách,6,624110,3744660
2023-12-26,SP00056,Mũ,1,1475449,1475449
2023-03-17,SP00241,Áo,10,383015,3830150
2023-10-30,SP00311,Đầm,10,787424,7874240
2023-07-18,SP00221,Mũ,8,1789070,14312560
2023-05-09,SP00277,Túi xách,4,102602,410408
2023-10-18,SP00355,Áo,1,1738905,1738905
2023-01-08,SP00426,Áo,8,1896527,15172216
2023-11-26,SP00125,Váy,3,1790468,5371404
2023-04-14,SP00365,Mũ,2,384190,768380
2023-10-13,SP00117,Phụ kiện,6,1339617,8037702
2023-05-16,SP00029,Váy,10,474983,4749830
2023-10-27,SP00109,Đầm,6,1649793,9898758
2023-07-29,SP00016,Phụ kiện,5,502885,2514425
2023-04-07,SP00330,Mũ,9,999770,8997930
2023-11-01,SP00244,Giày,4,1935911,7743644
2023-08-22,SP00392,Túi xách,7,1075299,7527093
2023-09-05,SP00062,Mũ,1,677677,677677
2023-08-26,SP00039,Đầm,2,398561,797122
2023-12-25,SP00173,Đầm,3,1590993,4772979
2023-12-26,SP00236,Giày,7,809836,5668852
2023-07-05,SP00001,Váy,5,1168886,5844430
2023-02-03,SP00352,Váy,3,1034251,3102753
2023-07-19,SP00252,Quần,6,817668,4906008
2023-09-27,SP00192,Túi xách,9,477589,4298301
2023-05-27,SP00409,Áo,4,463931,1855724
2023-10-23,SP00371,Quần,5,1924390,9621950
2023-06-20,SP00434,Giày,2,581276,1162552
2023-12-03,SP00238,Đầm,1,1987513,1987513
2023-11-13,SP00042,Phụ kiện,5,1923871,9619355
2023-10-29,SP00166,Áo,1,1508882,1508882
2023-12-17,SP00375,Quần,1,956248,956248
2023-07-11,SP00266,Đầm,6,590142,3540852
2023-03-07,SP00459,Váy,2,991011,1982022
2023-08-17,SP00128,Áo,1,1037938,1037938
2023-10-15,SP00390,Áo,2,717115,1434230
2023-10-16,SP00091,Đầm,1,287156,287156
2023-07-26,SP00371,Đầm,8,416738,3333904
2023-05-29,SP00251,Phụ kiện,9,1416298,12746682
2023-07-28,SP00239,Giày,1,552170,552170
2023-03-05,SP00351,Túi xách,5,1891590,9457950
2023-08-19,SP00289,Váy,3,601259,1803777
2023-10-09,SP00250,Đầm,1,724089,724089
2023-10-02,SP00278,Áo,4,1232732,4930928
2023-02-10,SP00352,Túi xách,8,1129799,9038392
2023-12-08,SP00171,Váy,6,1517671,9106026
2023-08-25,SP00091,Giày,9,635461,5719149
2023-11-14,SP00112,Váy,10,1179724,11797240
2023-12-05,SP00049,Váy,8,600823,4806584
2023-01-29,SP00197,Quần,2,1157720,2315440
2023-04-28,SP00040,Phụ kiện,2,1551575,3103150
2023-01-17,SP00268,Áo,9,798173,7183557
2023-10-12,SP00160,Đầm,2,502238,1004476
2023-10-17,SP00099,Váy,7,154050,1078350
2023-08-03,SP00046,Túi xách,2,1756235,3512470
2023-05-09,SP00248,Quần,1,879487,879487
2023-07-10,SP00210,Phụ kiện,9,1353807,12184263
2023-06-10,SP00105,Phụ kiện,5,779555,3897775
2023-08-23,SP00272,Túi xách,2,1962797,3925594
2023-10-13,SP00323,Váy,2,793061,1586122
2023-10-08,SP00011,Phụ kiện,3,322237,966711
2023-09-21,SP00369,Mũ,6,968861,5813166
2023-11-03,SP00215,Đầm,4,935259,3741036
2023-01-17,SP00227,Phụ kiện,4,554237,2216948
2023-07-17,SP00122,Giày,4,659401,2637604
2023-12-17,SP00332,Giày,6,629626,3777756
2023-11-13,SP00220,Giày,10,959479,9594790
2023-04-12,SP00269,Quần,7,1654021,11578147
2023-05-25,SP00007,Áo,4,1619701,6478804
2023-09-07,SP00327,Giày,10,409652,4096520
2023-12-27,SP00368,Mũ,8,305000,2440000
2023-07-07,SP00330,Mũ,4,656499,2625996
2023-12-14,SP00471,Túi xách,6,1035683,6214098
2023-06-01,SP00068,Phụ kiện,1,988087,988087
2023-12-24,SP00400,Áo,5,700978,3504890
2023-10-26,SP00093,Quần,1,629131,629131
2023-01-20,SP00174,Quần,3,768076,2304228
2023-12-24,SP00261,Phụ kiện,2,1749966,3499932
2023-10-21,SP00105,Quần,10,727447,7274470
2023-09-17,SP00151,Mũ,1,1162922,1162922
2023-05-04,SP00078,Mũ,1,540632,540632
2023-09-30,SP00398,Đầm,4,385408,1541632
2023-02-08,SP00270,Váy,10,101891,1018910
2023-05-29,SP00447,Giày,3,1091422,3274266
2023-02-01,SP00373,Túi xách,6,1418976,8513856
2023-12-05,SP00138,Váy,6,1283673,7702038
2023-01-03,SP00066,Túi xách,5,1930862,9654310
2023-05-31,SP00277,Giày,8,1232766,9862128
2023-06-08,SP00012,Giày,6,748702,4492212
2023-03-23,SP00483,Túi xách,7,243900,1707300
2023-08-28,SP00492,Giày,8,979634,7837072
2023-11-18,SP00009,Mũ,2,100113,200226
2023-07-04,SP00278,Quần,5,1878475,9392375
2023-09-15,SP00048,Quần,3,1220919,3662757
2023-02-10,SP00051,Váy,4,948492,3793968
2023-06-17,SP00439,Giày,6,379309,2275854
2023-11-14,SP00455,Túi xách,2,359909,719818
2023-04-27,SP00143,Mũ,2,1692765,3385530
2023-10-16,SP00146,Đầm,8,977060,7816480
2023-10-15,SP00300,Phụ kiện,10,937296,9372960
2023-08-07,SP00237,Quần,7,1176329,8234303
2023-11-07,SP00270,Quần,9,1636537,14728833
2023-04-03,SP00382,Đầm,8,501357,4010856
2023-11-27,SP00222,Váy,7,1859808,13018656
2023-04-30,SP00233,Túi xách,9,193402,1740618
2023-06-14,SP00130,Mũ,6,658671,3952026
2023-03-18,SP00375,Váy,1,206678,206678
2023-11-17,SP00260,Váy,6,1448961,8693766
2023-12-28,SP00286,Túi xách,6,1060979,6365874
2023-04-11,SP00258,Mũ,2,180286,360572
2023-02-01,SP00144,Quần,8,1255836,10046688
2023-06-25,SP00197,Giày,1,577213,577213
2023-08-09,SP00020,Đầm,4,1588423,6353692
2023-04-26,SP00421,Váy,9,1394203,12547827
2023-06-25,SP00218,Giày,2,1821451,3642902
2023-11-19,SP00354,Giày,10,872732,8727320
2023-05-19,SP00081,Đầm,5,1766415,8832075
2023-10-11,SP00373,Phụ kiện,7,1986244,13903708
2023-01-02,SP00022,Đầm,5,790513,3952565
2023-01-18,SP00481,Váy,10,1240086,12400860
2023-03-26,SP00063,Phụ kiện,4,881765,3527060
2023-12-25,SP00416,Đầm,2,1190753,2381506
2023-09-06,SP00375,Giày,9,1046249,9416241
2023-01-19,SP00039,Túi xách,10,1989285,19892850
2023-07-20,SP00009,Túi xách,10,1308262,13082620
2023-06-02,SP00470,Đầm,6,1352326,8113956
2023-03-03,SP00148,Giày,8,175107,1400856
2023-10-30,SP00313,Quần,8,1634097,13072776
2023-06-26,SP00260,Đầm,8,1658414,13267312
2023-12-05,SP00334,Quần,9,723055,6507495
2023-06-17,SP00394,Phụ kiện,6,1617245,9703470
2023-09-12,SP00295,Đầm,3,759554,2278662
2023-04-06,SP00267,Mũ,10,1707798,17077980
2023-01-08,SP00307,Đầm,1,1069258,1069258
2023-03-28,SP00366,Mũ,1,1106176,1106176
2023-10-04,SP00315,Mũ,10,313914,3139140
2023-03-12,SP00050,Váy,10,508666,5086660
2023-01-07,SP00112,Phụ kiện,1,1885272,1885272
2023-03-10,SP00446,Túi xách,5,1148687,5743435
2023-09-07,SP00114,Mũ,7,1603585,11225095
2023-10-03,SP00320,Áo,1,1226238,1226238
2023-05-13,SP00215,Váy,9,1480418,13323762
2023-07-17,SP00432,Phụ kiện,6,1149026,6894156
2023-07-09,SP00037,Đầm,2,1120471,2240942
2023-12-19,SP00484,Đầm,4,1825416,7301664
2023-05-05,SP00488,Đầm,10,1594097,15940970
2023-12-25,SP00034,Áo,2,1364369,2728738
2023-04-20,SP00043,Phụ kiện,3,866391,2599173
2023-07-02,SP00060,Quần,1,1161286,1161286
2023-07-29,SP00261,Đầm,8,1683266,13466128
2023-04-13,SP00028,Giày,1,665811,665811
2023-05-29,SP00316,Váy,4,930822,3723288
2023-07-10,SP00206,Đầm,4,1634095,6536380
2023-11-10,SP00301,Quần,5,1770326,8851630
2023-07-11,SP00389,Quần,10,1641333,16413330
2023-02-16,SP00340,Mũ,3,1760305,5280915
2023-02-05,SP00267,Váy,8,564349,4514792
2023-03-27,SP00313,Váy,2,412972,825944
2023-12-11,SP00278,Giày,10,1892478,18924780
2023-03-21,SP00374,Túi xách,6,1951624,11709744
2023-09-13,SP00222,Áo,6,1758443,10550658
2023-02-17,SP00142,Túi xách,1,1428084,1428084
2023-08-14,SP00462,Mũ,9,771964,6947676
2023-03-02,SP00174,Đầm,3,118460,355380
2023-03-10,SP00306,Quần,5,638559,3192795
2023-06-17,SP00493,Phụ kiện,5,1251365,6256825
2023-09-07,SP00309,Giày,8,357938,2863504
2023-06-06,SP00140,Váy,9,194385,1749465
2023-03-14,SP00117,Áo,4,666363,2665452
2023-08-04,SP00383,Túi xách,1,1460798,1460798
2023-01-31,SP00356,Quần,3,361938,1085814
2023-01-10,SP00070,Váy,8,1647839,13182712
2023-09-13,SP00305,Phụ kiện,8,1003232,8025856
2023-07-25,SP00440,Áo,5,1548023,7740115
2023-08-22,SP00282,Phụ kiện,2,699693,1399386
2023-05-31,SP00398,Váy,1,385578,385578
2023-12-16,SP00116,Túi xách,5,1562763,7813815
2023-11-20,SP00496,Quần,7,438136,3066952
2023-02-05,SP00031,Giày,10,1273721,12737210
2023-05-13,SP00049,Phụ kiện,1,1533175,1533175
2023-10-13,SP00423,Áo,6,1347466,8084796
2023-07-16,SP00272,Quần,7,809664,5667648
